what,kind,bundleId,bundleVersion,description,time
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284523863434
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284523874200
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284523930616
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284523935923
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284523948232
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1284523962625
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284523963532
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284523963710
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284523965149
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284523965376
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284523966418
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284523968951
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284523971239
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1284523973702
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284523974164
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284523974368
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284523975413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284523976702
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524013617
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524014367
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524033729
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284524047439
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284524050058
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284524053190
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524053423
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524061829
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524074341
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524107523
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524134449
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284524264807
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524265044
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524321367
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524324602
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524341225
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524387332
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524407768
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408272
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408305
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408339
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408371
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408404
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408432
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408464
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408497
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408530
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408563
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408596
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408629
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524408900
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524409348
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524429924
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524435057
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284524475506
opened,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524475671
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524475763
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284524479999
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524497167
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524500442
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524500465
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524501500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524543676
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524551835
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284524633761
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1284524652874
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284524655160
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284524661554
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284524665118
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524666689
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524685082
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524687205
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524694712
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524696741
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524715614
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524726269
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524734261
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524748262
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284524774913
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524783782
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524784986
closed,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524784993
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284524785633
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524789443
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524790351
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524790359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524794112
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524801366
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524801394
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1284524803932
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284524804849
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1284524805613
opened,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524807855
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524807950
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1284524819186
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524820420
closed,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524820425
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284524821376
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524823755
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524824667
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284524824676
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284524826937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524833020
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524847172
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1284524855987
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284524861072
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524864830
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524883557
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284524944522
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527696795
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527697429
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527700183
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527701292
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527710921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527714093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527722217
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284527722235
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284527722472
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527746202
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527915399
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284527915425
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527921298
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527925211
opened,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284527925543
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284527925662
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284527933418
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284527955688
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284527957784
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284527967170
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284527975285
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527979534
no handler,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1284527982625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527983120
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284527983481
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284527987850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527992981
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527995551
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284527995686
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284527996604
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528003957
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528004708
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528006079
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528015091
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528016850
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284528017450
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528025281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284528038548
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528040531
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528041620
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528048253
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1284528051027
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528052032
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284528053110
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284528053987
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528071999
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528072004
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528079637
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528080684
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528095674
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528101506
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284528109816
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528126702
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528126761
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528126802
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528147718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528368015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528385437
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284528411525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528414113
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528417939
opened,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528418338
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528418429
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528420148
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284528448159
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284528449671
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284528451310
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284528529050
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528532686
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528534243
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528534373
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528538299
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1284528538308
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528541365
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284528547061
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528549754
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284528563631
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1284528586736
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528595729
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528664703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528727418
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528794753
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284528807561
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284528845647
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1284528887309
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284528888993
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284528891417
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284528927671
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284528930622
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528930880
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284528937072
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1284528993680
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284528994317
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1284528999098
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284529000237
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284529053929
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284529056816
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284529070221
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284529480063
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284529503272
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284529672146
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1284529679044
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284529686512
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284529689423
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284529920809
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1284529943765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1284529992035
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1284529994123
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1284530010723
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530013493
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530017163
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530019558
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530236783
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284530331683
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284530347972
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530364807
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530438828
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284530438850
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284530440261
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284530443982
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284530463271
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284530474375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530504122
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530647524
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1284530647549
activated,editor,org.scala-ide.sdt.core,1.0.0.201009140200,"scala.tools.eclipse.ScalaSourceFileEditor",1284530650866
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1284530660235
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530720653
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284530763716
